,interaction,features,odds,p,is_significant,q,log_o,log_q
5838,CHEBI:16113:+,IPR017871,46.49134948096886,0.0012461532003263187,True,0.007425626623224579,1.667372152413079,2.129266891838911
5842,CHEBI:4170:-,IPR000300,59.324444444444445,0.0012547883439433082,True,0.007472468471932239,1.7732336798713926,2.126535908673391
5843,CHEBI:4170:-,IPR000600,59.324444444444445,0.0012547883439433082,True,0.007472468471932239,1.7732336798713926,2.126535908673391
5845,CHEBI:18009:-,IPR026583,72.18681318681318,0.0021749892945344827,True,0.010955637802085253,1.8584578695466647,1.9603623341358485
5846,CHEBI:10049:-,IPR018297,210.5,8.823718794850172e-05,True,0.00106058314760094,2.323252100171687,2.9744552779925515
5847,CHEBI:17336:-,IPR016163,61.98148148148148,0.0009915280529321391,True,0.006426122718432491,1.7922619525348087,2.1920509850669214
5848,CHEBI:29073:-,IPR046867,12.074545454545454,0.015806221855571623,True,0.03509555341968747,1.0818707907446001,1.4547479048340042
5850,CHEBI:28368:-,IPR008336,280.25,8.510327683581663e-05,True,0.0010290583744025541,2.4475456212670106,2.9875599887343114
5851,CHEBI:62085:-,IPR008364,15000.0,4.385026170508595e-07,True,1.3302013356827387e-05,4.176091259055681,4.876082620417556
5852,CHEBI:17336:-,IPR029510,76.18181818181819,0.0006690295839759369,True,0.004780622550494383,1.8818513334720515,2.3205155442583116
5853,CHEBI:15351:+,IPR039028,144.4731182795699,0.00022941044901491928,True,0.002247453947149489,2.1597870466156914,2.6483091986842853
5854,CHEBI:16113:+,IPR046349,60.83257918552036,0.0007703333676568253,True,0.00530490618304833,1.7841362301123291,2.2753222921669187
5855,CHEBI:16113:+,IPR045579,792.2352941176471,2.2457425750474564e-05,True,0.000358452207926814,2.8988541863377773,3.4455687401838495
5856,CHEBI:62085:-,IPR008363,15000.0,4.385026170508595e-07,True,1.3302013356827387e-05,4.176091259055681,4.876082620417556
5857,CHEBI:62085:-,IPR002640,15000.0,4.385026170508595e-07,True,1.3302013356827387e-05,4.176091259055681,4.876082620417556
5858,CHEBI:16113:+,IPR037606,15000.0,7.498394751578057e-06,True,0.0001457104172061685,4.176091259055681,3.8365093983094125
5859,CHEBI:16908:+,IPR041921,181.43243243243242,0.00019353665394616681,True,0.001957952578042388,2.2587149231179255,2.708197831094637
5860,CHEBI:16469:+,IPR013078,30.907834101382488,0.0026618400567946132,True,0.012203849327157196,1.490068572492122,1.913503162942786
5861,CHEBI:4170:-,IPR000980,16.16,0.009225298901018166,True,0.0254620184338287,1.2084413564385674,1.5941071717770956
5862,CHEBI:16113:+,IPR039421,197.97058823529412,0.00011172276228922564,True,0.0012795968589091136,2.2966006735144906,2.89292683467117
5863,CHEBI:16469:+,IPR012911,216.74193548387098,0.0001380686420843417,True,0.0015113948820135144,2.3359429472554623,2.820622052752789
5864,CHEBI:16469:+,IPR012008,15000.0,2.315293818032031e-05,True,0.0003675275066189662,4.176091259055681,3.4347101517477063
5865,CHEBI:28368:-,IPR005742,15000.0,1.4251335054215317e-05,True,0.0002467163857457401,4.176091259055681,3.607802005748862
5866,CHEBI:16113:+,IPR038199,396.05882352941177,4.4839468724346184e-05,True,0.0006191139615881552,2.5977596930896714,3.208229402137433
5868,CHEBI:16113:+,IPR037607,396.05882352941177,4.4839468724346184e-05,True,0.0006191139615881552,2.5977596930896714,3.208229402137433
5870,CHEBI:4167:-,IPR030459,17.801075268817204,0.008982503733395288,True,0.024929730466976007,1.250446236534152,1.6032824169369726
5871,CHEBI:16469:+,IPR011948,216.74193548387098,0.0001380686420843417,True,0.0015113948820135144,2.3359429472554623,2.820622052752789
5872,CHEBI:4167:-,IPR030656,26.70967741935484,0.004931290044008521,True,0.01776761721431343,1.4266686429506075,1.7503708108025682
5873,CHEBI:16113:+,IPR002110,41.585139318885446,0.0015252394313289125,True,0.008567617129633784,1.6189381607988895,2.0671399495294467
5874,CHEBI:58199:+,IPR015917,374.44444444444446,3.425657593177239e-05,True,0.0004989138080532427,2.573387391432014,3.3019744762605687
5875,CHEBI:28869:-,IPR001510,319.4761904761905,0.00012393097085972517,True,0.001389336575090738,2.50443849714195,2.857192531081954
5876,CHEBI:29073:-,IPR042098,14.762222222222222,0.011366332259772084,True,0.02908921061116727,1.1691517386662058,1.5362680639666124
5878,CHEBI:58095:-,IPR041912,160.67469879518072,0.00046578758513658616,True,0.0036548546720988387,2.205947494443875,2.4371298872041636
5879,CHEBI:16113:+,IPR003593,17.107416879795398,0.007830568615996451,True,0.023292621540186773,1.2331844385567665,1.6327816296977948
5880,CHEBI:28869:-,IPR001452,19.922619047619047,0.005939757150298055,True,0.0197541613289375,1.2993464306319142,1.7043414037424052
5881,CHEBI:16113:+,IPR003439,46.49134948096886,0.0012461532003263187,True,0.007425626623224579,1.667372152413079,2.129266891838911
5883,CHEBI:15351:-,IPR006683,29.92359550561798,0.0036084251658153313,True,0.014742252328350093,1.4760137755036982,1.8314361596895083
5884,CHEBI:16113:+,IPR002219,60.83257918552036,0.0007703333676568253,True,0.00530490618304833,1.7841362301123291,2.2753222921669187
5888,CHEBI:17345:-,IPR008145,17.513227513227513,0.009260054436081357,True,0.025491377318890427,1.2433661896024746,1.593606698629043
5889,CHEBI:16113:+,IPR002048,34.332480818414325,0.002164350957802742,True,0.010918480291353007,1.5357051860887583,1.9618378054965826
5890,CHEBI:58199:+,IPR011600,374.44444444444446,3.425657593177239e-05,True,0.0004989138080532427,2.573387391432014,3.3019744762605687
5891,CHEBI:17345:-,IPR008144,17.513227513227513,0.009260054436081357,True,0.025491377318890427,1.2433661896024746,1.593606698629043
5893,CHEBI:15351:-,IPR000542,12.455056179775282,0.014707004707645816,True,0.03362090514784933,1.0953456908055943,1.4733905985876643
5894,CHEBI:17821:-,IPR017872,15000.0,1.2278073277409945e-06,True,3.2113760946209285e-05,4.176091259055681,4.4933088298262795
5895,CHEBI:16113:+,IPR001849,32.89705882352941,0.0023407870333117553,True,0.011342989441267177,1.5171570713903935,1.945272472184886
5896,CHEBI:18009:-,IPR022962,72.18681318681318,0.0021749892945344827,True,0.010955637802085253,1.8584578695466647,1.9603623341358485
5897,CHEBI:16113:+,IPR001660,113.07563025210084,0.00026678735996168626,True,0.0025198372925560805,2.053369017061306,2.5986275009749575
5898,CHEBI:18009:-,IPR017094,15000.0,0.0007382630060686311,True,0.005129347787486802,4.176091259055681,2.289937853270825
5899,CHEBI:61988:+,IPR017853,15000.0,0.00014562671912259114,True,0.001575791608879229,4.176091259055681,2.8025012164770935
5900,CHEBI:15351:-,IPR007956,15000.0,0.00017956682168226353,True,0.001847473921312655,4.176091259055681,2.7334216833309424
5901,CHEBI:17808:-,IPR031481,15000.0,1.3155078511460478e-05,True,0.00023161577574997062,4.176091259055681,3.6352318633909433
5902,CHEBI:15343:-,IPR044638,149.3111111111111,0.00021557078130171253,True,0.0021302513316756944,2.1740921273143914,2.671569154532795
5903,CHEBI:28368:-,IPR003593,12.105072463768115,0.014420194832090536,True,0.03330418731150691,1.0829673935729136,1.4775011595280445
5905,CHEBI:28262:-,IPR043595,15000.0,0.00016404382903910538,True,0.0017147761432040932,4.176091259055681,2.7657925672344694
5906,CHEBI:16469:+,IPR001440,61.88018433179724,0.000815824826905011,True,0.005565176590460051,1.7915515987274453,2.254521050368703
5907,CHEBI:16469:+,IPR011943,433.5483870967742,6.924621350852621e-05,True,0.000876291462380187,2.637037574883534,3.0573514195737466
5908,CHEBI:58199:+,IPR016129,374.44444444444446,3.425657593177239e-05,True,0.0004989138080532427,2.573387391432014,3.3019744762605687
5909,CHEBI:16113:+,IPR013761,98.92647058823529,0.00033292483212436877,True,0.0028456105060892744,1.9953125149765658,2.5458245443895464
5910,CHEBI:16077:-,IPR045244,89.56,0.00045002319072478495,True,0.0035513686193091912,1.9521140849069927,2.449604247151139
5911,CHEBI:16469:+,IPR011527,33.29032258064516,0.0023362352536548422,True,0.011342989441267177,1.52231800345692,1.945272472184886
5912,CHEBI:28368:-,IPR002815,560.5833333333334,4.265269235453586e-05,True,0.0005941621623445905,2.7486401816351775,3.226095008554195
5913,CHEBI:15422:-,IPR004472,15000.0,0.009449555996405033,True,0.025711201256345538,4.176091259055681,1.589877632154695
5914,CHEBI:4167:-,IPR032091,15000.0,0.0003453208109299077,True,0.0029239417340735626,4.176091259055681,2.534031285894224
5915,CHEBI:16113:+,IPR011993,25.44212523719165,0.0037585415632377032,True,0.015228773078930044,1.4055533860736547,1.8173350846163165
5916,CHEBI:16113:+,IPR011992,35.898395721925134,0.001994543326958347,True,0.010323562296880941,1.5550750406484215,1.9861704171540373
5917,CHEBI:16113:+,IPR011527,60.83257918552036,0.0007703333676568253,True,0.00530490618304833,1.7841362301123291,2.2753222921669187
5918,CHEBI:16908:-,IPR001949,51.36758893280632,0.0041538495001328555,True,0.016025390863004224,1.7106891814971272,1.7951913691367094
